Index	Level	BuffDiscription	ModelId	UColor	Usize	MagicAttrType_6_0	MagicAttrValue_6_0	MagicAttrType_6_1	MagicAttrValue_6_1	MagicAttrType_6_2	MagicAttrValue_6_2	MagicAttrType_6_3	MagicAttrValue_6_3	MagicAttrType_6_4	MagicAttrValue_6_4	MagicAttrType_6_5	MagicAttrValue_6_5
3006	3	初始怒气值增加3点	0	0	1	42	3	0	0	0	0	0	0	0	0	0	0
3006	4	初始怒气值增加4点	0	0	1	42	4	0	0	0	0	0	0	0	0	0	0
3006	5	初始怒气值增加6点	0	0	1	42	6	0	0	0	0	0	0	0	0	0	0
3006	6	初始怒气值增加8点	0	0	1	42	8	0	0	0	0	0	0	0	0	0	0
3006	7	初始怒气值增加11点	0	0	1	42	11	0	0	0	0	0	0	0	0	0	0
3006	8	初始怒气值增加15点	0	0	1	42	15	0	0	0	0	0	0	0	0	0	0
3006	9	初始怒气值增加22点	0	0	1	42	22	0	0	0	0	0	0	0	0	0	0
3006	10	初始怒气值增加30点	0	0	1	42	30	0	0	0	0	0	0	0	0	0	0
3007	1	全体攻击增加3点，减伤值增加3点	0	0	1	45	3	25	3	0	0	0	0	0	0	0	0
3007	2	全体攻击增加9点，减伤值增加9点	0	0	1	45	9	25	9	0	0	0	0	0	0	0	0
3007	3	全体攻击增加20点，减伤值增加20点	0	0	1	45	20	25	20	0	0	0	0	0	0	0	0
3007	4	全体攻击增加38点，减伤值增加38点	0	0	1	45	38	25	38	0	0	0	0	0	0	0	0
3007	5	全体攻击增加63点，减伤值增加63点	0	0	1	45	63	25	63	0	0	0	0	0	0	0	0
3007	6	全体攻击增加100点，减伤值增加100点	0	0	1	45	100	25	100	0	0	0	0	0	0	0	0
3007	7	全体攻击增加160点，减伤值增加160点	0	0	1	45	160	25	160	0	0	0	0	0	0	0	0
3007	8	全体攻击增加240点，减伤值增加240点	0	0	1	45	240	25	240	0	0	0	0	0	0	0	0
3007	9	全体攻击增加400点，减伤值增加400点	0	0	1	45	400	25	400	0	0	0	0	0	0	0	0
3007	10	全体攻击增加600点，减伤值增加600点	0	0	1	45	600	25	600	0	0	0	0	0	0	0	0
3008	1	普通防御增加24点	0	0	1	47	24	0	0	0	0	0	0	0	0	0	0
3008	2	普通防御增加72点	0	0	1	47	72	0	0	0	0	0	0	0	0	0	0
3008	3	普通防御增加160点	0	0	1	47	160	0	0	0	0	0	0	0	0	0	0
3008	4	普通防御增加300点	0	0	1	47	300	0	0	0	0	0	0	0	0	0	0
3008	5	普通防御增加500点	0	0	1	47	500	0	0	0	0	0	0	0	0	0	0
3008	6	普通防御增加800点	0	0	1	47	800	0	0	0	0	0	0	0	0	0	0
3008	7	普通防御增加1280点	0	0	1	47	1280	0	0	0	0	0	0	0	0	0	0
3008	8	普通防御增加1920点	0	0	1	47	1920	0	0	0	0	0	0	0	0	0	0
3008	9	普通防御增加3200点	0	0	1	47	3200	0	0	0	0	0	0	0	0	0	0
3008	10	普通防御增加4800点	0	0	1	47	4800	0	0	0	0	0	0	0	0	0	0
3009	1	暴击倍率增加1%	0	0	1	50	100	0	0	0	0	0	0	0	0	0	0
3009	2	暴击倍率增加2%	0	0	1	50	200	0	0	0	0	0	0	0	0	0	0
3009	3	暴击倍率增加3%	0	0	1	50	300	0	0	0	0	0	0	0	0	0	0
3009	4	暴击倍率增加4%	0	0	1	50	400	0	0	0	0	0	0	0	0	0	0
3009	5	暴击倍率增加6%	0	0	1	50	600	0	0	0	0	0	0	0	0	0	0
3009	6	暴击倍率增加8%	0	0	1	50	800	0	0	0	0	0	0	0	0	0	0
3009	7	暴击倍率增加11%	0	0	1	50	1100	0	0	0	0	0	0	0	0	0	0
3009	8	暴击倍率增加15%	0	0	1	50	1500	0	0	0	0	0	0	0	0	0	0
3009	9	暴击倍率增加22%	0	0	1	50	2200	0	0	0	0	0	0	0	0	0	0
3009	10	暴击倍率增加30%	0	0	1	50	3000	0	0	0	0	0	0	0	0	0	0
3010	1	初始怒气值增加1点	0	0	1	42	1	0	0	0	0	0	0	0	0	0	0
3010	2	初始怒气值增加2点	0	0	1	42	2	0	0	0	0	0	0	0	0	0	0
3010	3	初始怒气值增加3点	0	0	1	42	3	0	0	0	0	0	0	0	0	0	0
3010	4	初始怒气值增加4点	0	0	1	42	4	0	0	0	0	0	0	0	0	0	0
3010	5	初始怒气值增加6点	0	0	1	42	6	0	0	0	0	0	0	0	0	0	0
3010	6	初始怒气值增加8点	0	0	1	42	8	0	0	0	0	0	0	0	0	0	0
3010	7	初始怒气值增加11点	0	0	1	42	11	0	0	0	0	0	0	0	0	0	0
3010	8	初始怒气值增加15点	0	0	1	42	15	0	0	0	0	0	0	0	0	0	0
3010	9	初始怒气值增加22点	0	0	1	42	22	0	0	0	0	0	0	0	0	0	0
3010	10	初始怒气值增加30点	0	0	1	42	30	0	0	0	0	0	0	0	0	0	0
3011	1	全体攻击增加3点，减伤值增加3点	0	0	1	45	3	25	3	0	0	0	0	0	0	0	0
3011	2	全体攻击增加9点，减伤值增加9点	0	0	1	45	9	25	9	0	0	0	0	0	0	0	0
3011	3	全体攻击增加20点，减伤值增加20点	0	0	1	45	20	25	20	0	0	0	0	0	0	0	0
3011	4	全体攻击增加38点，减伤值增加38点	0	0	1	45	38	25	38	0	0	0	0	0	0	0	0
3011	5	全体攻击增加63点，减伤值增加63点	0	0	1	45	63	25	63	0	0	0	0	0	0	0	0
3011	6	全体攻击增加100点，减伤值增加100点	0	0	1	45	100	25	100	0	0	0	0	0	0	0	0
3011	7	全体攻击增加160点，减伤值增加160点	0	0	1	45	160	25	160	0	0	0	0	0	0	0	0
3011	8	全体攻击增加240点，减伤值增加240点	0	0	1	45	240	25	240	0	0	0	0	0	0	0	0
3011	9	全体攻击增加400点，减伤值增加400点	0	0	1	45	400	25	400	0	0	0	0	0	0	0	0
3011	10	全体攻击增加600点，减伤值增加600点	0	0	1	45	600	25	600	0	0	0	0	0	0	0	0
3012	1	helloworld\nhelloworld	0	0	1	1048	200	0	0	0	0	0	0	0	0	0	0
3012	2	helloworld\nhelloworld	0	0	1	1048	300	0	0	0	0	0	0	0	0	0	0
3012	3	helloworld\nhelloworld	0	0	1	1048	400	0	0	0	0	0	0	0	0	0	0
3012	4	helloworld\nhelloworld	0	0	1	1048	500	0	0	0	0	0	0	0	0	0	0
3012	5	helloworld\nhelloworld	0	0	1	1048	600	0	0	0	0	0	0	0	0	0	0
3012	6	helloworld\nhelloworld	0	0	1	1048	700	0	0	0	0	0	0	0	0	0	0
3012	7	helloworld\nhelloworld	0	0	1	1048	800	0	0	0	0	0	0	0	0	0	0
3012	8	helloworld\nhelloworld	0	0	1	1048	900	0	0	0	0	0	0	0	0	0	0
3012	9	helloworld\nhelloworld	0	0	1	1048	1000	0	0	0	0	0	0	0	0	0	0
3012	10	helloworld\nhelloworld	0	0	1	1048	1100	0	0	0	0	0	0	0	0	0	0
10001	1	helloworld\nhelloworld	0	0	1	1071	2000	1072	2000	0	0	0	0	0	0	0	0
10001	2	helloworld\nhelloworld	0	0	1	1071	2330	1072	2330	0	0	0	0	0	0	0	0
10001	3	helloworld\nhelloworld	0	0	1	1071	2670	1072	2670	0	0	0	0	0	0	0	0
10001	4	helloworld\nhelloworld	0	0	1	1071	3000	1072	3000	0	0	0	0	0	0	0	0
10001	5	helloworld\nhelloworld	0	0	1	1071	3330	1072	3330	0	0	0	0	0	0	0	0
10001	6	helloworld\nhelloworld	0	0	1	1071	3670	1072	3670	0	0	0	0	0	0	0	0
10001	7	helloworld\nhelloworld	0	0	1	1071	4000	1072	4000	0	0	0	0	0	0	0	0
10001	8	helloworld\nhelloworld	0	0	1	1071	4330	1072	4330	0	0	0	0	0	0	0	0
10001	9	helloworld\nhelloworld	0	0	1	1071	4660	1072	4660	0	0	0	0	0	0	0	0
10001	10	helloworld\nhelloworld	0	0	1	1071	5000	1072	5000	0	0	0	0	0	0	0	0
10002	1	helloworld\nhelloworld	0	0	1	56	1508	0	0	0	0	0	0	0	0	0	0
10002	2	helloworld\nhelloworld	0	0	1	56	1896	0	0	0	0	0	0	0	0	0	0
10002	3	helloworld\nhelloworld	0	0	1	56	2284	0	0	0	0	0	0	0	0	0	0
10002	4	helloworld\nhelloworld	0	0	1	56	2672	0	0	0	0	0	0	0	0	0	0
10002	5	helloworld\nhelloworld	0	0	1	56	3060	0	0	0	0	0	0	0	0	0	0
10002	6	helloworld\nhelloworld	0	0	1	56	3448	0	0	0	0	0	0	0	0	0	0
10002	7	helloworld\nhelloworld	0	0	1	56	3836	0	0	0	0	0	0	0	0	0	0
10002	8	helloworld\nhelloworld	0	0	1	56	4224	0	0	0	0	0	0	0	0	0	0
10002	9	helloworld\nhelloworld	0	0	1	56	4612	0	0	0	0	0	0	0	0	0	0
10002	10	helloworld\nhelloworld	0	0	1	56	5000	0	0	0	0	0	0	0	0	0	0
10003	1	防御上升12%,攻击上升12%\n持续2个回合	0	0	1	1047	1200	1048	1200	1045	1200	0	0	0	0	0	0
10003	2	防御上升14%,攻击上升14%\n持续2个回合	0	0	1	1047	1400	1048	1400	1045	1400	0	0	0	0	0	0
10003	3	防御上升16%,攻击上升16%\n持续2个回合	0	0	1	1047	1600	1048	1600	1045	1600	0	0	0	0	0	0
10003	4	防御上升18%,攻击上升18%\n持续2个回合	0	0	1	1047	1800	1048	1800	1045	1800	0	0	0	0	0	0
10003	5	防御上升20%,攻击上升20%\n持续2个回合	0	0	1	1047	2000	1048	2000	1045	2000	0	0	0	0	0	0
10003	6	防御上升22%,攻击上升22%\n持续2个回合	0	0	1	1047	2200	1048	2200	1045	2200	0	0	0	0	0	0
10003	7	防御上升24%,攻击上升24%\n持续2个回合	0	0	1	1047	2400	1048	2400	1045	2400	0	0	0	0	0	0
10003	8	防御上升26%,攻击上升26%\n持续2个回合	0	0	1	1047	2600	1048	2600	1045	2600	0	0	0	0	0	0
10003	9	防御上升28%,攻击上升28%\n持续2个回合	0	0	1	1047	2800	1048	2800	1045	2800	0	0	0	0	0	0
10003	10	防御上升30%,攻击上升30%\n持续2个回合	0	0	1	1047	3000	1048	3000	1045	3000	0	0	0	0	0	0
10004	1	攻击上升10%\n持续2个回合	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10004	2	攻击上升10.9%\n持续2个回合	0	0	1	1045	1090	0	0	0	0	0	0	0	0	0	0
10004	3	攻击上升11.8%\n持续2个回合	0	0	1	1045	1180	0	0	0	0	0	0	0	0	0	0
10004	4	攻击上升12.7%\n持续2个回合	0	0	1	1045	1270	0	0	0	0	0	0	0	0	0	0
10004	5	攻击上升13.6%\n持续2个回合	0	0	1	1045	1360	0	0	0	0	0	0	0	0	0	0
10004	6	攻击上升14.5%\n持续2个回合	0	0	1	1045	1450	0	0	0	0	0	0	0	0	0	0
10004	7	攻击上升15.3%\n持续2个回合	0	0	1	1045	1530	0	0	0	0	0	0	0	0	0	0
10004	8	攻击上升16.2%\n持续2个回合	0	0	1	1045	1620	0	0	0	0	0	0	0	0	0	0
10004	9	攻击上升17%\n持续2个回合	0	0	1	1045	1700	0	0	0	0	0	0	0	0	0	0
10004	10	攻击上升18%\n持续2个回合	0	0	1	1045	1800	0	0	0	0	0	0	0	0	0	0
10005	1	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	2	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	3	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	4	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	5	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	6	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	7	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	8	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	9	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10005	10	爆击概率上升10%	0	0	1	1049	1000	0	0	0	0	0	0	0	0	0	0
10006	1	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	2	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	3	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	4	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	5	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	6	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	7	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	8	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	9	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10006	10	增加10点杀气	0	0	1	44	10	0	0	0	0	0	0	0	0	0	0
10007	1	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	2	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	3	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	4	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	5	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	6	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	7	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	8	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	9	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10007	10	攻击力上升10%	0	0	1	1045	1000	0	0	0	0	0	0	0	0	0	0
10008	1	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	2	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	3	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	4	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	5	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	6	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	7	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	8	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	9	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10008	10	杀气值上升30	0	0	1	44	30	0	0	0	0	0	0	0	0	0	0
10009	1	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	2	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	3	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	4	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	5	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	6	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	7	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	8	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	9	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10009	10	回避率上身30，命中率上升30\n持续2个回合	0	0	1	54	50	55	50	0	0	0	0	0	0	0	0
10010	1	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	2	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	3	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	4	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	5	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	6	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	7	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	8	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	9	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10010	10	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	1	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	2	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	3	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	4	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	5	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	6	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	7	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	8	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	9	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10011	10	格挡率增加80%\n持续1个回合	0	0	1	56	80	0	0	0	0	0	0	0	0	0	0
10012	1	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	2	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	3	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	4	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	5	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	6	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	7	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	8	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	9	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10012	10	进入石化状态，2回合内无法行动\n但是防御上升30%,每个回合回复30%血量。	0	0	1	1047	5000	1048	5000	0	0	0	0	0	0	0	0
10013	1	魔法伤害减免5%	0	0	1	72	500	0	0	0	0	0	0	0	0	0	0
10013	2	魔法伤害减免6%	0	0	1	72	600	0	0	0	0	0	0	0	0	0	0
10013	3	魔法伤害减免7%	0	0	1	72	700	0	0	0	0	0	0	0	0	0	0
10013	4	魔法伤害减免8%	0	0	1	72	800	0	0	0	0	0	0	0	0	0	0
10013	5	魔法伤害减免9%	0	0	1	72	900	0	0	0	0	0	0	0	0	0	0
10013	6	魔法伤害减免10%	0	0	1	72	1000	0	0	0	0	0	0	0	0	0	0
10013	7	魔法伤害减免10%	0	0	1	72	1000	0	0	0	0	0	0	0	0	0	0
10013	8	魔法伤害减免10%	0	0	1	72	1000	0	0	0	0	0	0	0	0	0	0
10013	9	魔法伤害减免10%	0	0	1	72	1000	0	0	0	0	0	0	0	0	0	0
10013	10	魔法伤害减免10%	0	0	1	72	1000	0	0	0	0	0	0	0	0	0	0
10014	1	回避上升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10014	2	回避上升32%	0	0	1	54	3200	0	0	0	0	0	0	0	0	0	0
10014	3	回避上升34%	0	0	1	54	3400	0	0	0	0	0	0	0	0	0	0
10014	4	回避上升36%	0	0	1	54	3600	0	0	0	0	0	0	0	0	0	0
10014	5	回避上升38%	0	0	1	54	3800	0	0	0	0	0	0	0	0	0	0
10014	6	回避上升40%	0	0	1	54	4000	0	0	0	0	0	0	0	0	0	0
10014	7	回避上升40%	0	0	1	54	4000	0	0	0	0	0	0	0	0	0	0
10014	8	回避上升40%	0	0	1	54	4000	0	0	0	0	0	0	0	0	0	0
10014	9	回避上升40%	0	0	1	54	4000	0	0	0	0	0	0	0	0	0	0
10014	10	回避上升40%	0	0	1	54	4000	0	0	0	0	0	0	0	0	0	0
10015	1	法术防御上升30%	0	0	1	65	3000	0	0	0	0	0	0	0	0	0	0
10015	2	法术防御上升32%	0	0	1	65	3200	0	0	0	0	0	0	0	0	0	0
10015	3	法术防御上升34%	0	0	1	65	3400	0	0	0	0	0	0	0	0	0	0
10015	4	法术防御上升36%	0	0	1	65	3600	0	0	0	0	0	0	0	0	0	0
10015	5	法术防御上升38%	0	0	1	65	3800	0	0	0	0	0	0	0	0	0	0
10015	6	法术防御上升40%	0	0	1	65	4000	0	0	0	0	0	0	0	0	0	0
10015	7	法术防御上升40%	0	0	1	65	4000	0	0	0	0	0	0	0	0	0	0
10015	8	法术防御上升40%	0	0	1	65	4000	0	0	0	0	0	0	0	0	0	0
10015	9	法术防御上升40%	0	0	1	65	4000	0	0	0	0	0	0	0	0	0	0
10015	10	法术防御上升40%	0	0	1	65	4000	0	0	0	0	0	0	0	0	0	0
10016	1	防御上升10%	0	0	1	1047	1000	1048	1000	0	0	0	0	0	0	0	0
10016	2	防御上升13%	0	0	1	1047	1300	1048	1300	0	0	0	0	0	0	0	0
10016	3	防御上升16%	0	0	1	1047	1600	1048	1600	0	0	0	0	0	0	0	0
10016	4	防御上升19%	0	0	1	1047	1900	1048	1900	0	0	0	0	0	0	0	0
10016	5	防御上升24%	0	0	1	1047	2400	1048	2400	0	0	0	0	0	0	0	0
10016	6	防御上升30%	0	0	1	1047	3000	1048	3000	0	0	0	0	0	0	0	0
10016	7	防御上升30%	0	0	1	1047	3000	1048	3000	0	0	0	0	0	0	0	0
10016	8	防御上升30%	0	0	1	1047	3000	1048	3000	0	0	0	0	0	0	0	0
10016	9	防御上升30%	0	0	1	1047	3000	1048	3000	0	0	0	0	0	0	0	0
10016	10	防御上升30%	0	0	1	1047	3000	1048	3000	0	0	0	0	0	0	0	0
10017	1	回避下降10%	0	0	1	54	-1000	0	0	0	0	0	0	0	0	0	0
10017	2	回避下降12%	0	0	1	54	-1200	0	0	0	0	0	0	0	0	0	0
10017	3	回避下降13%	0	0	1	54	-1300	0	0	0	0	0	0	0	0	0	0
10017	4	回避下降15%	0	0	1	54	-1500	0	0	0	0	0	0	0	0	0	0
10017	5	回避下降17%	0	0	1	54	-1700	0	0	0	0	0	0	0	0	0	0
10017	6	回避下降20%	0	0	1	54	-2000	0	0	0	0	0	0	0	0	0	0
10017	7	回避下降20%	0	0	1	54	-2000	0	0	0	0	0	0	0	0	0	0
10017	8	回避下降20%	0	0	1	54	-2000	0	0	0	0	0	0	0	0	0	0
10017	9	回避下降20%	0	0	1	54	-2000	0	0	0	0	0	0	0	0	0	0
10017	10	回避下降20%	0	0	1	54	-2000	0	0	0	0	0	0	0	0	0	0
10018	1	每回合回复自身血量的1%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	2	每回合回复自身血量的1.1%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	3	每回合回复自身血量的1.3%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	4	每回合回复自身血量的1.5%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	5	每回合回复自身血量的1.7%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	6	每回合回复自身血量的2%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	7	每回合回复自身血量的2%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	8	每回合回复自身血量的2%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	9	每回合回复自身血量的2%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10018	10	每回合回复自身血量的2%,效果可以被驱散	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10019	1	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	2	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	3	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	4	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	5	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	6	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	7	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	8	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	9	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10019	10	伤害增加8%,可叠加3次	0	0	1	1022	800	0	0	0	0	0	0	0	0	0	0
10020	1	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	2	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	3	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	4	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	5	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	6	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	7	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	8	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	9	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10020	10	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	1	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	2	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	3	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	4	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	5	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	6	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	7	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	8	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	9	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10021	10	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10022	1	反弹近战攻击者自身伤害的10%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
