Index	Name	AppendText	EffectText	IconAtlasID	IconID	ModelId	ArmourID	EffectID	AudioType	CareerShowType	PileAmount	ItemType	ItemSubType	QualityLevel	IsCanStore	IsCanBuy	ShopMoneyType	BuyPrice	IsCanDrop	IsCanSell	SellPrice	IsCanAuction	IsCanStrengthen	AuctionMoneyType	AuctionPrice	ItemLevel	TypeTag	UseType	EquipPos	ConsumeAmount	EffectScriptID	MajorRequire	MajorLevel	CareerExp	CareerRequire	UseLevelLimitLow	UseLevelLimitHigh	UseTarget	IsCanCombine	CombineCostAmount	CombineItemID	BindingType	MagicAttrType_6_0	MagicAttrValue_6_0	MagicAttrType_6_1	MagicAttrValue_6_1	MagicAttrType_6_2	MagicAttrValue_6_2	MagicAttrType_6_3	MagicAttrValue_6_3	MagicAttrType_6_4	MagicAttrValue_6_4	MagicAttrType_6_5	MagicAttrValue_6_5	GemAttrType	GemType	GemAttrValue	RequireEquipUseLevel	BaseAttrType	BaseAttrValue	IsCanExplode	StrengthenLevel	IsRandom	IsRandomAttr	IsNeedRelease	IsContainer	CTItemID_6_0	CTItemNum_6_0	CTItemID_6_1	CTItemNum_6_1	CTItemID_6_2	CTItemNum_6_2	CTItemID_6_3	CTItemNum_6_3	CTItemID_6_4	CTItemNum_6_4	CTItemID_6_5	CTItemNum_6_5	CTMoney_3_0	CTMoney_3_1	CTMoney_3_2	MaterialType	CardID	AddPhy	AddLoyal	AddHealth	SkillID	SpellID	BuffID	PetID	IsPetRandomAttr	MountID	MagicWeaponID	LockLevel	UnLockLevel
10068	勇武大剑	0	0	1160	12000211	101	0	0	0	1	1	1	1	3	0	0	1	1131	0	0	283	1	1	0	0	1	1	2	1	0	0	0	0	0	1	0	0	1	0	0	0	2	19	5	3	6	0	0	0	0	0	0	0	0	0	0	0	0	45	50	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10069	勇武法杖	0	0	1160	12000222	102	0	0	0	3	1	1	3	3	0	0	1	1131	0	0	283	1	1	0	0	1	1	2	1	0	0	0	0	0	2	0	0	1	0	0	0	2	19	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	45	50	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10070	勇武长弓	0	0	1160	12000229	103	0	0	0	2	1	1	2	3	0	0	1	1131	0	0	283	1	1	0	0	1	1	2	1	0	0	0	0	0	4	0	0	1	0	0	0	2	19	5	4	6	0	0	0	0	0	0	0	0	0	0	0	0	45	50	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10071	日耀战甲	0	0	1180	12000146	0	6	0	0	0	1	2	11	4	0	1	1	15069	0	0	3768	0	1	1	48	50	1	2	2	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	1911	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10072	日耀护符	0	0	1180	0	0	0	0	0	0	1	2	12	4	0	1	1	7535	0	0	1884	0	1	1	40	50	1	2	3	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41	2389	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10073	日耀指环	0	0	1180	0	0	0	0	0	0	1	2	13	4	0	1	1	4263	0	0	1066	0	1	1	40	50	1	2	4	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	319	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10074	日耀护腕	0	0	1180	12000447	0	0	0	0	0	1	2	14	4	0	1	1	11699	0	0	2925	0	1	1	32	50	1	2	5	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	319	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10075	日耀战靴	0	0	1180	12000456	0	0	0	0	0	1	2	15	4	0	1	1	9021	0	0	2256	0	1	1	32	50	1	2	6	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	197	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10076	日耀战刃	0	0	1160	0	601	0	0	0	0	1	1	1	4	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	1	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	954	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10077	日耀法杖	0	0	1160	0	602	0	0	0	0	1	1	3	4	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	2	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	1930	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10078	日耀长弓	0	0	1160	0	603	0	0	0	0	1	1	2	4	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	4	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	954	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10700	斩妖巨剑	0	0	1160	12000212	201	0	0	0	1	1	1	1	3	0	0	1	5115	0	0	1279	1	1	0	0	1	1	2	1	0	0	0	0	0	1	0	0	1	0	0	0	2	19	15	3	13	0	0	0	0	0	0	0	0	0	0	0	0	45	126	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10701	降魔法杖	0	0	1160	12000223	202	0	0	0	3	1	1	3	3	0	0	1	5115	0	0	1279	1	1	0	0	1	1	2	1	0	0	0	0	0	2	0	0	1	0	0	0	2	19	15	6	13	0	0	0	0	0	0	0	0	0	0	0	0	45	126	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10702	射日长弓	0	0	1160	12000235	203	0	0	0	2	1	1	2	3	0	0	1	5115	0	0	1279	1	1	0	0	1	1	2	1	0	0	0	0	0	4	0	0	1	0	0	0	2	19	15	4	13	0	0	0	0	0	0	0	0	0	0	0	0	45	126	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10800	至尊时装	0	0	1180	12000526	0	88	0	0	0	1	2	5	4	0	0	1	0	0	1	0	1	0	0	0	1	1	2	8	0	0	0	0	0	0	0	0	0	0	0	0	2	1045	500	1041	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10801	大圣装	0	0	1180	12000527	0	90	0	0	0	1	2	5	4	0	0	1	0	0	1	0	1	0	0	0	1	1	2	8	0	0	0	0	0	1	0	0	0	0	0	0	2	1045	500	1041	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10802	穆羊装	0	0	1180	12000528	0	89	0	0	0	1	2	5	4	0	0	1	0	0	1	0	1	0	0	0	1	1	2	8	0	0	0	0	0	2	0	0	0	0	0	0	2	1045	500	1041	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10900	测试战甲	0	0	1180	12000141	0	4	0	0	0	1	2	11	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	2	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	47	800	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10901	测试护符	0	0	1180	12000190	0	0	0	0	0	1	2	12	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	3	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	41	800	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10902	测试指环	0	0	1180	12000195	0	0	0	0	0	1	2	13	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	4	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	16	300	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10903	测试护腕	0	0	1180	12000440	0	0	0	0	0	1	2	14	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	5	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	21	160	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10904	测试战靴	0	0	1180	12000449	0	0	0	0	0	1	2	15	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	6	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	15	40	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10905	测试巨斧	0	0	1160	12000210	401	0	0	0	1	1	1	1	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	1	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	45	400	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10906	测试法杖	0	0	1160	12000219	402	0	0	0	3	1	1	3	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	1	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	45	400	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10907	测试长弓	0	0	1160	12000228	403	0	0	0	2	1	1	2	5	0	0	1	60	0	0	15	1	1	0	0	30	1	2	1	0	0	0	0	0	0	1	0	1	0	0	0	2	3	9999	45	9999	5	9999	55	9999	41	9999	14	9999	0	0	0	0	45	400	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10909	贪狼符印	0	0	1170	12000340	0	0	0	0	0	1	3	21	2	0	1	1	862	0	0	216	0	0	0	0	20	1	1	7	0	0	0	0	0	0	10	0	0	0	0	0	2	1003	10000	1004	10000	1006	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11000	勇武法杖	0	0	1160	12000222	102	0	0	0	0	1	1	3	1	0	1	1	381	0	0	96	0	1	1	18	1	1	2	1	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	32	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11001	百战法杖	0	0	1160	12000223	202	0	0	0	0	1	1	3	1	0	1	1	1722	0	0	431	0	1	1	24	10	1	2	1	0	0	0	0	0	2	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	56	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11002	龙腾法杖	0	0	1160	12000224	302	0	0	0	0	1	1	3	1	0	1	1	4340	0	0	1085	0	1	1	30	20	1	2	1	0	0	0	0	0	2	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	112	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11003	凤翔法杖	0	0	1160	12000159	402	0	0	0	0	1	1	3	1	0	1	1	8100	0	0	2025	0	1	1	36	30	1	2	1	0	0	0	0	0	2	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	200	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11004	皓月法杖	0	0	1160	12000185	502	0	0	0	0	1	1	3	1	0	1	1	12385	0	0	3097	0	1	1	42	40	1	2	1	0	0	0	0	0	2	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	320	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11005	日耀法杖	0	0	1160	0	602	0	0	0	0	1	1	3	1	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	2	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	472	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12000	勇武大剑	0	0	1160	12000211	101	0	0	0	0	1	1	1	1	0	1	1	381	0	0	96	0	1	1	18	1	1	2	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	32	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12001	百战巨斧	0	0	1160	12000212	201	0	0	0	0	1	1	1	1	0	1	1	1722	0	0	431	0	1	1	24	10	1	2	1	0	0	0	0	0	1	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	56	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12002	龙腾战斧	0	0	1160	12000216	301	0	0	0	0	1	1	1	1	0	1	1	4340	0	0	1085	0	1	1	30	20	1	2	1	0	0	0	0	0	1	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	112	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12003	凤翔长刀	0	0	1160	12000214	401	0	0	0	0	1	1	1	1	0	1	1	8100	0	0	2025	0	1	1	36	30	1	2	1	0	0	0	0	0	1	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	200	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12004	皓月巨刃	0	0	1160	12000217	501	0	0	0	0	1	1	1	1	0	1	1	12385	0	0	3097	0	1	1	42	40	1	2	1	0	0	0	0	0	1	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	320	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12005	日耀战刃	0	0	1160	0	601	0	0	0	0	1	1	1	1	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	1	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	472	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13000	勇武长弓	0	0	1160	12000229	103	0	0	0	0	1	1	2	1	0	1	1	381	0	0	96	0	1	1	18	1	1	2	1	0	0	0	0	0	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	32	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13001	百战长弓	0	0	1160	12000235	203	0	0	0	0	1	1	2	1	0	1	1	1722	0	0	431	0	1	1	24	10	1	2	1	0	0	0	0	0	4	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	56	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13002	龙腾长弓	0	0	1160	12000236	303	0	0	0	0	1	1	2	1	0	1	1	4340	0	0	1085	0	1	1	30	20	1	2	1	0	0	0	0	0	4	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	112	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13003	凤翔长弓	0	0	1160	12000239	403	0	0	0	0	1	1	2	1	0	1	1	8100	0	0	2025	0	1	1	36	30	1	2	1	0	0	0	0	0	4	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	200	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13004	皓月长弓	0	0	1160	12000169	503	0	0	0	0	1	1	2	1	0	1	1	12385	0	0	3097	0	1	1	42	40	1	2	1	0	0	0	0	0	4	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	320	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13005	日耀长弓	0	0	1160	0	603	0	0	0	0	1	1	2	1	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	4	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	472	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21000	勇武战甲	0	0	1180	12000141	0	1	0	0	0	1	2	11	1	0	1	1	294	0	0	74	0	1	1	18	1	1	2	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	64	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21001	百战战甲	0	0	1180	12000142	0	2	0	0	0	1	2	11	1	0	1	1	1329	0	0	333	0	1	1	24	10	1	2	2	0	0	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	112	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21002	龙腾战甲	0	0	1180	12000143	0	3	0	0	0	1	2	11	1	0	1	1	3349	0	0	838	0	1	1	30	20	1	2	2	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	224	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21003	凤翔战甲	0	0	1180	12000144	0	4	0	0	0	1	2	11	1	0	1	1	6250	0	0	1563	0	1	1	36	30	1	2	2	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	400	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21004	皓月战甲	0	0	1180	12000145	0	5	0	0	0	1	2	11	1	0	1	1	9556	0	0	2389	0	1	1	42	40	1	2	2	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	640	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21005	日耀战甲	0	0	1180	0	0	6	0	0	0	1	2	11	1	0	1	1	15069	0	0	3768	0	1	1	48	50	1	2	2	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	47	944	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23000	勇武护符	0	0	1180	12000190	0	0	0	0	0	1	2	12	1	0	1	1	147	0	0	37	0	1	1	15	1	1	2	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41	80	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23001	百战护符	0	0	1180	12000191	0	0	0	0	0	1	2	12	1	0	1	1	665	0	0	167	0	1	1	20	10	1	2	3	0	0	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41	140	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23002	龙腾护符	0	0	1180	12000192	0	0	0	0	0	1	2	12	1	0	1	1	1674	0	0	419	0	1	1	25	20	1	2	3	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41	280	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23003	凤翔护符	0	0	1180	12000193	0	0	0	0	0	1	2	12	1	0	1	1	3125	0	0	782	0	1	1	30	30	1	2	3	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41	500	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23004	皓月护符	0	0	1180	12000194	0	0	0	0	0	1	2	12	1	0	1	1	4778	0	0	1195	0	1	1	35	40	1	2	3	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41	800	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23005	日耀护符	0	0	1180	0	0	0	0	0	0	1	2	12	1	0	1	1	7535	0	0	1884	0	1	1	40	50	1	2	3	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	41	1180	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24000	勇武指环	0	0	1180	12000195	0	0	0	0	0	1	2	13	1	0	1	1	83	0	0	21	0	1	1	15	1	1	2	4	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24001	百战指环	0	0	1180	12000196	0	0	0	0	0	1	2	13	1	0	1	1	376	0	0	94	0	1	1	20	10	1	2	4	0	0	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	18	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24002	龙腾指环	0	0	1180	12000197	0	0	0	0	0	1	2	13	1	0	1	1	947	0	0	237	0	1	1	25	20	1	2	4	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	38	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24003	凤翔指环	0	0	1180	12000199	0	0	0	0	0	1	2	13	1	0	1	1	1768	0	0	442	0	1	1	30	30	1	2	4	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	66	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24004	皓月指环	0	0	1180	12000198	0	0	0	0	0	1	2	13	1	0	1	1	2703	0	0	676	0	1	1	35	40	1	2	4	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	106	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24005	日耀指环	0	0	1180	0	0	0	0	0	0	1	2	13	1	0	1	1	4263	0	0	1066	0	1	1	40	50	1	2	4	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	158	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25000	勇武护腕	0	0	1180	12000440	0	0	0	0	0	1	2	14	1	0	1	1	228	0	0	57	0	1	1	12	1	1	2	5	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25001	百战护腕	0	0	1180	12000441	0	0	0	0	0	1	2	14	1	0	1	1	1032	0	0	258	0	1	1	16	10	1	2	5	0	0	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25002	龙腾护腕	0	0	1180	12000444	0	0	0	0	0	1	2	14	1	0	1	1	2600	0	0	650	0	1	1	20	20	1	2	5	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	38	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
