SkillID	SkillEffectType	SkillLevel	LearnLevel	Kill	UseRegion	TextLearn	TextEffect	TextUpgrade	ReviveRate	SuckBloodRate	SummonID	MoraleValue	CRIRate	CRIHPRate	AttackCount	AttackTime_3_0	AttackEffect_3_0	AttackDamageRate_3_0	AttackEffectBind_3_0	AttackTime_3_1	AttackEffect_3_1	AttackDamageRate_3_1	AttackEffectBind_3_1	AttackTime_3_2	AttackEffect_3_2	AttackDamageRate_3_2	AttackEffectBind_3_2
1311	1	6	1	0	4	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1311	1	7	1	0	4	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1311	1	8	1	0	4	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1311	1	9	1	0	4	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1311	1	10	1	0	4	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1321	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1331	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1341	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1351	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1361	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1371	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1381	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1382	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1383	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1384	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1391	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1401	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1411	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	1	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	2	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	3	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	4	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	5	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	6	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	7	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	8	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	9	1	0	0	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1421	1	10	1	0	0	学习技能2-2	技能效果2-2	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1431	1	1	1	0	3	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1431	1	2	1	0	3	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1431	1	3	1	0	3	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1431	1	4	1	0	3	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1431	1	5	1	0	3	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1431	1	6	1	0	3	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
1431	1	7	1	0	3	学习技能2-2	技能效果2-2	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
